subject_id,story,altruistic_status,first_meeting,stage,response,response_status,strategy,understood,pass_attention
222f3c3985e9ae38dc2e7e2105e8beea,groceries,more,bob,second,bob,more,repeating,yes,TRUE
222f3c3985e9ae38dc2e7e2105e8beea,police,less,alice,first,alice,less,NA,yes,TRUE
222f3c3985e9ae38dc2e7e2105e8beea,police,less,alice,second,alice,less,repeating,yes,TRUE
222f3c3985e9ae38dc2e7e2105e8beea,conversation,more,bob,first,bob,more,NA,yes,TRUE
222f3c3985e9ae38dc2e7e2105e8beea,conversation,more,bob,second,bob,more,repeating,yes,TRUE
222f3c3985e9ae38dc2e7e2105e8beea,architects,equal,alice,first,alice,equal,NA,yes,TRUE
222f3c3985e9ae38dc2e7e2105e8beea,architects,equal,alice,second,bob,equal,alternating,yes,TRUE
222f3c3985e9ae38dc2e7e2105e8beea,scheduling,more,alice,first,bob,less,NA,yes,TRUE
222f3c3985e9ae38dc2e7e2105e8beea,scheduling,more,alice,second,bob,less,alternating,yes,TRUE
222f3c3985e9ae38dc2e7e2105e8beea,gifts,equal,alice,first,bob,equal,NA,yes,TRUE
222f3c3985e9ae38dc2e7e2105e8beea,gifts,equal,alice,second,bob,equal,alternating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,weekend,equal,alice,first,alice,equal,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,weekend,equal,alice,second,bob,equal,alternating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,meeting prep,equal,bob,first,alice,equal,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,meeting prep,equal,bob,second,bob,equal,repeating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,feedback,equal,alice,first,alice,equal,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,feedback,equal,alice,second,bob,equal,alternating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,police,equal,bob,first,alice,equal,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,police,equal,bob,second,alice,equal,alternating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,housemates,less,alice,first,bob,more,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,housemates,less,alice,second,alice,less,repeating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,babysitting,more,bob,first,alice,less,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,babysitting,more,bob,second,alice,less,alternating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,groceries,more,alice,first,bob,less,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,groceries,more,alice,second,alice,more,repeating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,family meals,more,bob,first,alice,less,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,family meals,more,bob,second,bob,more,repeating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,concerts,less,bob,first,alice,more,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,concerts,less,bob,second,alice,more,alternating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,restaurant,less,bob,first,alice,more,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,restaurant,less,bob,second,alice,more,alternating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,meeting location,less,alice,first,alice,less,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,meeting location,less,alice,second,alice,less,repeating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,group project,more,bob,first,bob,more,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,group project,more,bob,second,bob,more,repeating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,fundraising,equal,bob,first,alice,equal,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,fundraising,equal,bob,second,bob,equal,repeating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,scheduling,less,alice,first,bob,more,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,scheduling,less,alice,second,alice,less,repeating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,architects,more,alice,first,alice,more,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,architects,more,alice,second,alice,more,repeating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,gifts,equal,alice,first,alice,equal,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,gifts,equal,alice,second,bob,equal,alternating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,conversation,less,bob,first,alice,more,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,conversation,less,bob,second,bob,less,repeating,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,coffee,more,alice,first,alice,more,NA,yes,TRUE
704b6e73048e86640c6efbeaf4992e4e,coffee,more,alice,second,alice,more,repeating,yes,TRUE
f5b12584f2dda7334ead38910742a504,housemates,more,alice,first,bob,less,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,housemates,more,alice,second,bob,less,alternating,yes,TRUE
f5b12584f2dda7334ead38910742a504,groceries,equal,bob,first,alice,equal,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,groceries,equal,bob,second,alice,equal,alternating,yes,TRUE
f5b12584f2dda7334ead38910742a504,weekend,equal,alice,first,bob,equal,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,weekend,equal,alice,second,bob,equal,alternating,yes,TRUE
f5b12584f2dda7334ead38910742a504,scheduling,equal,alice,first,alice,equal,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,scheduling,equal,alice,second,alice,equal,repeating,yes,TRUE
f5b12584f2dda7334ead38910742a504,coffee,equal,bob,first,alice,equal,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,coffee,equal,bob,second,bob,equal,repeating,yes,TRUE
f5b12584f2dda7334ead38910742a504,concerts,more,bob,first,bob,more,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,concerts,more,bob,second,bob,more,repeating,yes,TRUE
f5b12584f2dda7334ead38910742a504,police,more,bob,first,alice,less,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,police,more,bob,second,alice,less,alternating,yes,TRUE
f5b12584f2dda7334ead38910742a504,fundraising,less,bob,first,alice,more,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,fundraising,less,bob,second,alice,more,alternating,yes,TRUE
f5b12584f2dda7334ead38910742a504,family meals,equal,alice,first,bob,equal,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,family meals,equal,alice,second,bob,equal,alternating,yes,TRUE
f5b12584f2dda7334ead38910742a504,restaurant,more,alice,first,alice,more,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,restaurant,more,alice,second,bob,less,alternating,yes,TRUE
f5b12584f2dda7334ead38910742a504,conversation,equal,bob,first,bob,equal,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,conversation,equal,bob,second,bob,equal,repeating,yes,TRUE
f5b12584f2dda7334ead38910742a504,group project,less,alice,first,alice,less,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,group project,less,alice,second,alice,less,repeating,yes,TRUE
f5b12584f2dda7334ead38910742a504,feedback,more,alice,first,bob,less,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,feedback,more,alice,second,alice,more,repeating,yes,TRUE
f5b12584f2dda7334ead38910742a504,meeting location,more,bob,first,alice,less,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,meeting location,more,bob,second,bob,more,repeating,yes,TRUE
f5b12584f2dda7334ead38910742a504,babysitting,less,bob,first,bob,less,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,babysitting,less,bob,second,alice,more,alternating,yes,TRUE
f5b12584f2dda7334ead38910742a504,architects,less,alice,first,alice,less,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,architects,less,alice,second,alice,less,repeating,yes,TRUE
f5b12584f2dda7334ead38910742a504,meeting prep,less,bob,first,bob,less,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,meeting prep,less,bob,second,bob,less,repeating,yes,TRUE
f5b12584f2dda7334ead38910742a504,gifts,less,alice,first,alice,less,NA,yes,TRUE
f5b12584f2dda7334ead38910742a504,gifts,less,alice,second,alice,less,repeating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,coffee,less,alice,first,alice,less,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,coffee,less,alice,second,alice,less,repeating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,meeting location,equal,bob,first,bob,equal,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,meeting location,equal,bob,second,alice,equal,alternating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,police,more,alice,first,bob,less,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,police,more,alice,second,bob,less,alternating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,groceries,less,alice,first,alice,less,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,groceries,less,alice,second,alice,less,repeating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,fundraising,more,alice,first,alice,more,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,fundraising,more,alice,second,alice,more,repeating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,feedback,more,bob,first,bob,more,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,feedback,more,bob,second,bob,more,repeating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,meeting prep,more,alice,first,alice,more,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,meeting prep,more,alice,second,alice,more,repeating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,gifts,more,bob,first,alice,less,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,gifts,more,bob,second,alice,less,alternating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,restaurant,equal,alice,first,bob,equal,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,restaurant,equal,alice,second,alice,equal,repeating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,scheduling,equal,bob,first,bob,equal,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,scheduling,equal,bob,second,alice,equal,alternating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,babysitting,less,bob,first,bob,less,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,babysitting,less,bob,second,bob,less,repeating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,conversation,equal,alice,first,bob,equal,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,conversation,equal,alice,second,alice,equal,repeating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,family meals,less,bob,first,bob,less,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,family meals,less,bob,second,bob,less,repeating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,architects,less,alice,first,bob,more,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,architects,less,alice,second,bob,more,alternating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,weekend,more,bob,first,bob,more,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,weekend,more,bob,second,bob,more,repeating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,housemates,equal,bob,first,bob,equal,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,housemates,equal,bob,second,alice,equal,alternating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,group project,less,bob,first,alice,more,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,group project,less,bob,second,alice,more,alternating,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,concerts,equal,alice,first,bob,equal,NA,yes,TRUE
55b8f79dc8e4c81da9b0b1d37fdd2c51,concerts,equal,alice,second,alice,equal,repeating,yes,TRUE
74ae4ccb0edf0a7f78d648245668a2f5,groceries,more,bob,first,alice,less,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,groceries,more,bob,second,bob,more,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,restaurant,less,alice,first,alice,less,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,restaurant,less,alice,second,alice,less,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,meeting location,less,bob,first,bob,less,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,meeting location,less,bob,second,bob,less,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,conversation,less,alice,first,bob,more,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,conversation,less,alice,second,alice,less,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,gifts,equal,bob,first,alice,equal,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,gifts,equal,bob,second,bob,equal,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,group project,more,alice,first,alice,more,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,group project,more,alice,second,alice,more,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,housemates,less,bob,first,bob,less,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,housemates,less,bob,second,bob,less,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,babysitting,more,alice,first,bob,less,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,babysitting,more,alice,second,alice,more,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,meeting prep,equal,alice,first,alice,equal,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,meeting prep,equal,alice,second,alice,equal,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,feedback,equal,bob,first,alice,equal,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,feedback,equal,bob,second,bob,equal,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,fundraising,equal,alice,first,alice,equal,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,fundraising,equal,alice,second,alice,equal,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,weekend,equal,bob,first,bob,equal,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,weekend,equal,bob,second,bob,equal,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,police,equal,alice,first,alice,equal,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,police,equal,alice,second,alice,equal,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,concerts,less,alice,first,bob,more,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,concerts,less,alice,second,bob,more,alternating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,architects,more,bob,first,bob,more,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,architects,more,bob,second,bob,more,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,coffee,more,bob,first,bob,more,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,coffee,more,bob,second,bob,more,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,family meals,more,alice,first,alice,more,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,family meals,more,alice,second,alice,more,repeating,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,scheduling,less,bob,first,bob,less,NA,yes,FALSE
74ae4ccb0edf0a7f78d648245668a2f5,scheduling,less,bob,second,bob,less,repeating,yes,FALSE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,groceries,equal,alice,first,bob,equal,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,groceries,equal,alice,second,alice,equal,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,meeting location,less,bob,first,bob,less,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,meeting location,less,bob,second,bob,less,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,meeting prep,more,alice,first,alice,more,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,meeting prep,more,alice,second,alice,more,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,housemates,equal,bob,first,alice,equal,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,housemates,equal,bob,second,bob,equal,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,restaurant,less,bob,first,alice,more,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,restaurant,less,bob,second,bob,less,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,concerts,more,bob,first,bob,more,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,concerts,more,bob,second,alice,less,alternating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,weekend,equal,alice,first,bob,equal,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,weekend,equal,alice,second,alice,equal,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,family meals,less,bob,first,alice,more,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,family meals,less,bob,second,alice,more,alternating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,feedback,less,alice,first,bob,more,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,feedback,less,alice,second,alice,less,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,coffee,more,bob,first,bob,more,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,coffee,more,bob,second,bob,more,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,police,equal,alice,first,alice,equal,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,police,equal,alice,second,alice,equal,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,gifts,more,alice,first,alice,more,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,gifts,more,alice,second,bob,less,alternating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,scheduling,more,bob,first,bob,more,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,scheduling,more,bob,second,bob,more,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,architects,more,alice,first,bob,less,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,architects,more,alice,second,alice,more,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,conversation,less,alice,first,bob,more,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,conversation,less,alice,second,bob,more,alternating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,group project,equal,bob,first,alice,equal,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,group project,equal,bob,second,alice,equal,alternating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,babysitting,equal,bob,first,alice,equal,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,babysitting,equal,bob,second,bob,equal,repeating,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,fundraising,less,alice,first,bob,more,NA,yes,TRUE
24a1bcb2c8d46ac9fbfdd21c1db07ecd,fundraising,less,alice,second,bob,more,alternating,yes,TRUE
785af0d983774d47b3ce074271e802c4,scheduling,less,alice,first,bob,more,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,scheduling,less,alice,second,alice,less,repeating,yes,TRUE
785af0d983774d47b3ce074271e802c4,housemates,equal,alice,first,alice,equal,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,housemates,equal,alice,second,bob,equal,alternating,yes,TRUE
785af0d983774d47b3ce074271e802c4,restaurant,equal,alice,first,alice,equal,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,restaurant,equal,alice,second,bob,equal,alternating,yes,TRUE
785af0d983774d47b3ce074271e802c4,feedback,equal,alice,first,alice,equal,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,feedback,equal,alice,second,bob,equal,alternating,yes,TRUE
785af0d983774d47b3ce074271e802c4,gifts,more,bob,first,bob,more,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,gifts,more,bob,second,bob,more,repeating,yes,TRUE
785af0d983774d47b3ce074271e802c4,concerts,equal,bob,first,alice,equal,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,concerts,equal,bob,second,alice,equal,alternating,yes,TRUE
785af0d983774d47b3ce074271e802c4,groceries,less,bob,first,bob,less,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,groceries,less,bob,second,bob,less,repeating,yes,TRUE
785af0d983774d47b3ce074271e802c4,babysitting,more,alice,first,bob,less,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,babysitting,more,alice,second,bob,less,alternating,yes,TRUE
785af0d983774d47b3ce074271e802c4,group project,more,bob,first,alice,less,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,group project,more,bob,second,bob,more,repeating,yes,TRUE
785af0d983774d47b3ce074271e802c4,conversation,less,bob,first,bob,less,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,conversation,less,bob,second,alice,more,alternating,yes,TRUE
785af0d983774d47b3ce074271e802c4,fundraising,more,alice,first,alice,more,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,fundraising,more,alice,second,alice,more,repeating,yes,TRUE
785af0d983774d47b3ce074271e802c4,meeting prep,more,alice,first,alice,more,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,meeting prep,more,alice,second,alice,more,repeating,yes,TRUE
785af0d983774d47b3ce074271e802c4,meeting location,equal,bob,first,alice,equal,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,meeting location,equal,bob,second,alice,equal,alternating,yes,TRUE
785af0d983774d47b3ce074271e802c4,coffee,less,bob,first,alice,more,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,coffee,less,bob,second,bob,less,repeating,yes,TRUE
785af0d983774d47b3ce074271e802c4,weekend,less,alice,first,alice,less,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,weekend,less,alice,second,alice,less,repeating,yes,TRUE
785af0d983774d47b3ce074271e802c4,architects,more,bob,first,bob,more,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,architects,more,bob,second,bob,more,repeating,yes,TRUE
785af0d983774d47b3ce074271e802c4,police,equal,bob,first,alice,equal,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,police,equal,bob,second,alice,equal,alternating,yes,TRUE
785af0d983774d47b3ce074271e802c4,family meals,less,alice,first,alice,less,NA,yes,TRUE
785af0d983774d47b3ce074271e802c4,family meals,less,alice,second,alice,less,repeating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,fundraising,more,bob,first,bob,more,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,fundraising,more,bob,second,bob,more,repeating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,housemates,less,bob,first,alice,more,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,housemates,less,bob,second,alice,more,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,police,less,alice,first,alice,less,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,police,less,alice,second,alice,less,repeating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,feedback,more,bob,first,alice,less,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,feedback,more,bob,second,alice,less,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,coffee,equal,bob,first,bob,equal,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,coffee,equal,bob,second,alice,equal,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,architects,equal,alice,first,bob,equal,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,architects,equal,alice,second,bob,equal,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,group project,less,bob,first,alice,more,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,group project,less,bob,second,bob,less,repeating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,restaurant,more,alice,first,bob,less,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,restaurant,more,alice,second,bob,less,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,conversation,more,bob,first,bob,more,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,conversation,more,bob,second,bob,more,repeating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,gifts,equal,alice,first,bob,equal,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,gifts,equal,alice,second,alice,equal,repeating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,weekend,less,alice,first,bob,more,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,weekend,less,alice,second,bob,more,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,meeting prep,equal,alice,first,alice,equal,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,meeting prep,equal,alice,second,bob,equal,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,babysitting,less,bob,first,bob,less,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,babysitting,less,bob,second,alice,more,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,concerts,equal,bob,first,alice,equal,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,concerts,equal,bob,second,alice,equal,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,family meals,more,alice,first,alice,more,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,family meals,more,alice,second,bob,less,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,meeting location,more,alice,first,bob,less,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,meeting location,more,alice,second,bob,less,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,scheduling,equal,bob,first,alice,equal,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,scheduling,equal,bob,second,alice,equal,alternating,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,groceries,less,alice,first,alice,less,NA,yes,TRUE
5d7b3fbe2b558cfa2bbc8fc787b21da0,groceries,less,alice,second,alice,less,repeating,yes,TRUE
5d85b689befb59f7d7ab50640dc3a21f,concerts,equal,alice,first,alice,equal,NA,yes,TRUE
5d85b689befb59f7d7ab50640dc3a21f,concerts,equal,alice,second,bob,equal,alternating,yes,TRUE
5d85b689befb59f7d7ab50640dc3a21f,meeting prep,more,alice,first,bob,less,NA,yes,TRUE
5d85b689befb59f7d7ab50640dc3a21f,meeting prep,more,alice,second,alice,more,repeating,yes,TRUE
5d85b689befb59f7d7ab50640dc3a21f,scheduling,equal,bob,first,alice,equal,NA,yes,TRUE
